FECHA,CS_RUBI,CS_INTIPAMPA,CS_MAJES,CS_REPARTICION,CS_MOQUEGUA_FV,CS_PANAMERICANA_SOLAR,CS_TACNA_SOLAR,TOTAL_MW,Rolling_Mean,Insolacion
2019-02-12 15:00:00,54.5835,3.7409,6.131,4.3523,7.4188,3.6153,4.4505,84.2923,34.56128333333333,48.669
2019-02-12 16:00:00,20.3459,1.225,3.896,2.9434,2.3422,1.3655,1.1554,33.2734,34.46068333333333,131.321
2019-02-12 17:00:00,5.0023,0.1956,2.0688,1.0739,0.7818,0.1058,0.064,9.2922,33.53525,110.583
2019-02-12 18:00:00,1.2279,0.0,0.1788,0.0415,0.047,0.0,0.0,1.4952,33.492625,41.222
2019-02-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.492625,-0.68
2019-02-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.492625,-1.6369999999999998
2019-02-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.492625,-1.749
2019-02-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.492625,-1.5090000000000001
2019-02-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.492625,-1.147
2019-02-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.492625,-1.911
2019-02-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.492625,-1.673
2019-02-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.492625,-1.6369999999999998
2019-02-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.492625,-1.685
2019-02-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.492625,-3.7089999999999996
2019-02-13 05:00:00,0.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,33.49145833333333,-2.306
2019-02-13 06:00:00,8.3915,2.2501,0.5128,0.613,0.3063,3.2263,0.1175,15.4175,33.40346249999999,-0.29600000000000004
2019-02-13 07:00:00,21.0146,8.02,3.1186,3.7201,7.8132,11.3973,1.231,56.3148,31.080829166666657,41.875
2019-02-13 08:00:00,62.9204,13.8554,7.1961,6.5463,12.0772,8.4495,5.784,116.8288,29.73969999999999,101.166
2019-02-13 09:00:00,96.6956,26.7668,9.6658,13.9341,9.2702,14.67,12.4422,183.4446,29.09742083333332,276.906
2019-02-13 10:00:00,93.4111,29.2348,13.074,13.1126,13.9574,15.7503,7.6052,186.1454,28.395645833333322,601.234
2019-02-13 11:00:00,103.1098,29.0202,17.2974,15.2584,15.1803,13.9098,8.3213,202.0971,28.770004166666656,905.503
2019-02-13 12:00:00,98.826,30.111,16.3416,14.1753,12.4303,12.2248,9.3972,193.5062,28.650066666666657,962.2510000000001
2019-02-13 13:00:00,107.3832,34.9358,12.7468,14.4561,14.4029,17.536,10.0027,211.4635,30.546308333333325,766.19
2019-02-13 14:00:00,87.1098,32.9622,10.3775,12.0627,15.7967,17.177,10.0086,185.4945,31.669666666666657,558.877
2019-02-13 15:00:00,61.7419,22.6879,10.6808,5.0622,14.7541,10.04,14.5955,139.5624,31.967933333333324,378.35699999999997
2019-02-13 16:00:00,25.2674,10.6745,9.3086,3.0473,5.5988,3.8795,4.8528,62.6288,32.172995833333324,396.969
2019-02-13 17:00:00,12.5732,1.3878,3.4839,1.5313,2.6255,0.9973,1.4266,24.0254,32.48844999999999,182.709
2019-02-13 18:00:00,0.9533,0.0454,0.1521,0.1567,0.3109,0.0,0.1461,1.7645,32.47700833333332,58.032
2019-02-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.47700833333332,-1.95
2019-02-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.47700833333332,-2.0069999999999997
2019-02-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.47700833333332,-2.441
2019-02-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.47700833333332,-2.083
2019-02-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.47700833333332,-2.0
2019-02-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.47700833333332,-2.878
2019-02-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.47700833333332,-4.0680000000000005
2019-02-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.47700833333332,-2.6060000000000003
2019-02-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.47700833333332,-2.949
2019-02-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.47700833333332,-3.9539999999999997
2019-02-14 05:00:00,0.0718,0.0,0.0,0.0,0.0,0.0,0.0,0.0718,32.4779,-4.272
2019-02-14 06:00:00,28.2053,1.199,0.6352,0.8394,0.315,2.141,0.31,33.6448,33.303475,3.4010000000000002
2019-02-14 07:00:00,68.7843,7.8932,2.9977,4.2573,5.0415,13.6218,1.4491,104.0449,35.29387916666666,88.475
2019-02-14 08:00:00,109.2544,22.2865,7.816,9.297,8.3953,11.395,3.0059,171.4501,37.2244625,261.68
2019-02-14 09:00:00,114.3981,30.829,12.6502,13.696,12.1635,15.2993,5.4056,204.4416,37.962066666666665,584.7669999999999
2019-02-14 10:00:00,114.3083,37.3213,17.2894,16.5727,15.3138,17.0615,8.7938,226.6607,38.83278333333333,860.564
2019-02-14 11:00:00,113.8777,38.5486,18.5328,17.7222,15.9371,17.0328,17.4028,239.054,39.28144583333333,1042.962
2019-02-14 12:00:00,114.6973,38.6016,18.6332,16.6901,15.9992,17.4703,18.2637,240.3552,39.94275,757.931
2019-02-14 13:00:00,114.2994,37.8579,17.7661,16.3329,16.0323,17.391,18.132,237.8117,40.230925000000006,905.414
2019-02-14 14:00:00,114.8635,30.0813,12.9025,16.4375,15.9957,16.2188,12.5319,219.0311,41.38732916666667,677.2280000000001
2019-02-14 15:00:00,103.831,18.7802,6.867,5.1585,11.0651,13.0398,13.4008,172.1423,43.141041666666666,78.553
2019-02-14 16:00:00,109.9491,29.3538,4.2689,7.3732,11.4589,10.3845,9.0733,181.8618,46.669445833333334,163.457
2019-02-14 17:00:00,36.2883,13.0828,1.8772,5.0448,3.5004,1.3573,2.4507,63.6014,47.657575,90.315
2019-02-14 18:00:00,4.2069,1.0358,0.0558,0.5181,0.3295,0.0,0.6738,6.8197,47.79314166666666,49.99100000000001
2019-02-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79314166666666,2.512
2019-02-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79314166666666,-2.3169999999999997
2019-02-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79314166666666,-2.853
2019-02-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79314166666666,-3.1310000000000002
2019-02-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79314166666666,-2.267
2019-02-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79314166666666,-2.296
2019-02-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79314166666666,-3.452
2019-02-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79314166666666,-3.367
2019-02-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79314166666666,-3.133
2019-02-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79314166666666,-3.78
2019-02-15 05:00:00,0.046,0.0001,0.0,0.0,0.0,0.0,0.0,0.046,47.79206666666667,-4.379
2019-02-15 06:00:00,22.3748,5.626,1.0253,0.8746,0.0825,0.5575,0.1492,30.6899,47.54912916666667,-0.2
2019-02-15 07:00:00,95.7076,24.1816,5.2604,4.5044,1.9255,4.556,1.3115,137.4469,48.67093333333333,66.13600000000001
2019-02-15 08:00:00,106.114,35.5923,9.9507,7.547,8.0613,14.3728,4.2812,185.9192,48.540083333333335,241.76
2019-02-15 09:00:00,115.5471,37.5562,9.0024,7.7209,14.6566,17.661,16.5789,218.7231,48.587958333333326,646.073
2019-02-15 10:00:00,114.6483,38.9546,8.5078,6.123,16.0321,17.7985,18.032,220.0963,48.602125,883.178
2019-02-15 11:00:00,87.4014,25.1228,17.218,6.4499,16.0053,17.9613,18.2898,188.4484,47.49894583333333,946.439
2019-02-15 12:00:00,93.6124,26.2484,14.1464,11.0595,16.0042,17.4633,17.3741,195.9082,46.62040833333333,911.868
2019-02-15 13:00:00,81.6417,14.9107,12.6508,10.2544,15.9517,15.698,15.488,166.5953,45.259670833333324,937.806
2019-02-15 14:00:00,87.8118,10.1794,14.7589,13.1767,15.7032,16.047,14.3579,172.0348,44.13251666666665,438.70099999999996
2019-02-15 15:00:00,70.7094,2.9391,12.7335,10.8223,11.8214,10.2398,13.9587,133.2242,42.75244999999999,41.288000000000004
2019-02-15 16:00:00,67.1883,2.9715,5.6324,3.4905,7.5007,11.8083,12.4789,111.0706,40.97074999999999,20.866999999999997
2019-02-15 17:00:00,34.8685,0.8633,1.5075,1.15,7.658,6.7735,9.637,62.4578,40.91159166666666,9.03
2019-02-15 18:00:00,2.5251,0.0936,0.0187,0.0691,1.5022,0.0785,1.0783,5.3654,40.84151666666666,1.421
2019-02-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.84151666666666,-0.726
2019-02-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.84151666666666,-2.026
2019-02-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.84151666666666,-1.77
2019-02-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.84151666666666,-1.0590000000000002
2019-02-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.84151666666666,-2.239
2019-02-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.84151666666666,-2.165
2019-02-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.84151666666666,-0.255
2019-02-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.84151666666666,-0.836
2019-02-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.84151666666666,0.0
2019-02-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.84151666666666,-1.53
2019-02-16 05:00:00,0.0043,0.0,0.0,0.0,0.0,0.0705,0.0,0.0748,40.83977916666665,-1.96
2019-02-16 06:00:00,6.5124,2.7306,0.5286,0.6559,0.6917,4.257,0.9821,16.3584,40.17884583333331,-0.315
2019-02-16 07:00:00,74.5006,9.5555,2.7441,3.9211,8.2671,12.7868,10.8376,122.6127,39.29522083333331,75.11
2019-02-16 08:00:00,98.2069,18.8419,7.5817,6.4628,15.0034,16.2558,16.5532,178.9057,38.965758333333305,249.653
2019-02-16 09:00:00,116.3024,27.9858,12.972,12.3453,15.1349,16.3718,17.8338,218.9459,38.99722916666664,405.504
2019-02-16 10:00:00,116.0343,35.8563,13.881,15.4163,15.3098,15.0245,17.9073,229.4295,39.05497916666664,642.513
2019-02-16 11:00:00,113.0612,33.394,15.8057,14.3602,14.3547,17.4783,18.3728,226.8268,40.12413749999998,983.722
2019-02-16 12:00:00,105.5112,32.142,18.6055,13.4405,15.6967,17.5558,18.5226,221.4742,40.61992083333331,687.9830000000001
2019-02-16 13:00:00,105.5237,20.2772,18.6112,15.3538,14.4042,16.3088,15.2771,205.756,41.615004166666644,467.741
2019-02-16 14:00:00,112.9609,12.0707,17.1279,12.5077,14.2121,14.4748,18.1587,201.5127,42.662883333333305,232.486
2019-02-16 15:00:00,96.8181,16.7059,8.5297,6.0928,13.0839,13.7843,18.3405,173.3551,43.750745833333305,201.845
2019-02-16 16:00:00,81.6744,8.2186,3.4806,2.8228,11.8024,11.506,13.3164,132.8211,44.35433333333331,144.623
2019-02-16 17:00:00,52.3275,3.667,0.9507,1.7553,7.3564,4.4148,3.7715,74.243,45.081791666666646,77.382
2019-02-16 18:00:00,4.3884,0.1779,0.062,0.1321,1.9321,0.075,1.3384,8.1058,45.15942916666665,21.229
2019-02-16 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.15942916666665,-0.154
2019-02-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.15942916666665,-1.195
2019-02-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.15942916666665,-2.544
2019-02-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.15942916666665,-2.9810000000000003
2019-02-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.15942916666665,-2.233
2019-02-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.15942916666665,-2.414
2019-02-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.15942916666665,-2.127
2019-02-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.15942916666665,-1.838
2019-02-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.15942916666665,-1.965
2019-02-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.15942916666665,-1.6740000000000002
2019-02-17 05:00:00,0.0404,0.0,0.0,0.0,0.0,0.0,0.0,0.0404,45.16093333333331,-1.88
2019-02-17 06:00:00,13.4233,4.4824,0.439,0.4342,0.4278,1.1898,1.3077,21.7041,45.44888749999998,0.594
2019-02-17 07:00:00,83.4876,18.3759,3.3522,5.4286,2.9174,6.5763,8.2416,128.3795,45.8233458333333,75.612
2019-02-17 08:00:00,112.0636,31.218,9.3486,10.4034,12.0573,16.495,11.5477,203.1336,46.400708333333306,192.52900000000002
2019-02-17 09:00:00,109.8235,37.7106,14.0858,13.7665,15.676,17.0848,15.5471,223.6941,46.130754166666634,630.1709999999999
2019-02-17 10:00:00,112.8104,27.5497,17.171,16.7771,16.0264,17.0783,18.4077,225.8205,45.99642499999997,886.3860000000001
2019-02-17 11:00:00,112.9856,34.1429,18.68,17.4173,16.023,16.7753,17.0747,233.0988,45.99327499999996,965.3489999999999
2019-02-17 12:00:00,116.1549,36.5605,19.04,15.7855,15.4483,14.9965,18.223,236.2088,46.436762499999965,1111.988
2019-02-17 13:00:00,105.9652,37.8761,18.8984,16.6668,15.4341,16.2705,18.3903,229.5014,46.45515833333331,997.059
2019-02-17 14:00:00,111.1063,38.2385,16.8615,16.3994,15.6019,17.219,18.3394,233.766,46.3778833333333,905.875
2019-02-17 15:00:00,114.8093,31.0371,12.9669,12.7685,15.5156,16.7233,18.1777,221.9983,47.12751666666663,467.277
2019-02-17 16:00:00,110.4827,23.8804,7.9961,8.0736,14.6607,14.5265,16.7138,196.3338,48.32786249999996,294.05
2019-02-17 17:00:00,59.8835,5.198,2.8856,3.1916,11.4013,6.5488,11.6211,100.7299,48.642695833333285,103.56
2019-02-17 18:00:00,3.5975,1.1429,0.2141,0.233,1.8657,0.0433,1.2739,8.3702,48.60974166666662,20.590999999999998
2019-02-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60974166666662,2.404
2019-02-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60974166666662,-2.068
2019-02-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60974166666662,-2.198
2019-02-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60974166666662,-2.002
2019-02-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60974166666662,-2.0
2019-02-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60974166666662,-2.502
2019-02-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60974166666662,-3.27
2019-02-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60974166666662,-2.086
2019-02-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60974166666662,-1.7209999999999999
2019-02-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60974166666662,-1.98
2019-02-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60805833333328,-1.6280000000000001
2019-02-18 06:00:00,7.7525,1.9891,0.4554,0.6279,0.5347,2.0315,1.7543,15.1453,48.37177499999996,-0.305
2019-02-18 07:00:00,42.349,13.3856,3.3214,2.4693,3.5799,4.7043,5.2422,75.0517,46.65766666666662,72.986
2019-02-18 08:00:00,82.1489,27.9584,8.1218,8.5784,6.1092,9.761,11.7152,154.3929,45.41122083333329,362.28
2019-02-18 09:00:00,96.102,33.3641,8.3358,11.8179,11.2529,13.9528,17.6016,192.4271,44.839491666666625,620.1
2019-02-18 10:00:00,110.706,38.2024,11.7293,11.4878,13.9982,10.6845,17.5364,214.3446,44.75180833333329,721.7239999999999
2019-02-18 11:00:00,115.1748,38.4685,10.9153,15.1661,10.4073,11.4718,18.2682,219.872,44.843024999999955,1042.272
2019-02-18 12:00:00,115.0988,38.6667,15.1231,15.3134,11.9101,14.787,18.613,229.5121,44.79902083333329,855.953
2019-02-18 13:00:00,112.5015,39.5811,18.808,15.4383,13.8234,15.7,16.3745,232.2269,45.07136666666662,597.16
2019-02-18 14:00:00,109.295,38.1695,14.7327,16.6346,14.4807,16.3523,15.4126,225.0773,44.99589583333329,914.569
2019-02-18 15:00:00,112.3642,35.3372,14.041,10.2368,14.0861,14.721,11.1906,211.9769,44.89401666666663,492.225
2019-02-18 16:00:00,108.353,28.2585,7.0749,6.0632,13.1168,12.8878,11.0181,186.7721,44.80527916666663,186.292
2019-02-18 17:00:00,52.192,10.8755,1.922,1.8703,7.2747,5.2253,4.4983,83.858,44.48479999999997,43.327
2019-02-18 18:00:00,2.4948,0.486,0.1206,0.1496,0.7016,0.0488,0.6792,4.6807,44.43885416666663,13.334000000000001
2019-02-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.43885416666663,-0.579
2019-02-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.43885416666663,-2.003
2019-02-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.43885416666663,-2.0140000000000002
2019-02-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.43885416666663,-1.879
2019-02-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.43885416666663,-3.003
2019-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.43885416666663,-3.173
2019-02-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.43885416666663,-2.97
2019-02-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.43885416666663,-2.438
2019-02-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.43885416666663,-3.0789999999999997
2019-02-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.43885416666663,-4.007
2019-02-19 05:00:00,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,44.43905416666663,-3.261
2019-02-19 06:00:00,15.3702,4.1055,0.3122,0.5196,0.4819,5.2753,0.8113,26.8759,44.75645833333329,-0.826
2019-02-19 07:00:00,17.743,19.6309,1.7305,2.2748,9.4094,13.6408,9.0263,73.4556,43.73120833333329,37.945
2019-02-19 08:00:00,23.9961,23.1772,3.1452,6.9226,14.1642,16.219,14.8267,102.451,41.30817499999996,78.843
2019-02-19 09:00:00,48.349,36.9624,7.1572,8.9519,15.2809,12.9683,16.7373,146.4069,39.31846666666663,234.8
2019-02-19 10:00:00,91.7425,36.63,13.6496,15.5043,13.301,14.2918,16.3504,201.4695,38.5283208333333,549.741
2019-02-19 11:00:00,102.5859,30.4952,16.8335,16.8774,13.2882,17.2613,17.928,215.2694,38.003783333333296,878.803
2019-02-19 12:00:00,99.5611,26.4283,18.4527,14.0952,12.6827,17.3028,18.1702,206.693,37.35637916666663,848.113
2019-02-19 13:00:00,53.8129,20.6613,14.5361,10.1295,15.4797,17.2423,18.0906,149.9523,34.911020833333296,700.046
2019-02-19 14:00:00,73.4883,16.9276,10.6083,3.8672,15.5723,17.053,18.0976,155.6142,33.419074999999964,488.795
2019-02-19 15:00:00,103.9774,19.327,6.0924,1.5305,14.8161,16.3678,17.6767,179.7878,33.06962499999997,89.59299999999999
2019-02-19 16:00:00,52.7536,15.194,2.7452,4.0113,13.4915,11.1758,16.3023,115.6737,30.7529833333333,26.179000000000002
2019-02-19 17:00:00,13.0317,4.4266,0.8627,1.3133,3.9725,4.3808,11.0082,38.9956,29.121304166666633,19.269000000000002
2019-02-19 18:00:00,2.4857,0.7177,0.0378,0.139,1.6456,0.0283,0.9344,5.9884,29.12092499999996,8.323
2019-02-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12092499999996,0.185
2019-02-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12092499999996,-0.01
2019-02-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12092499999996,-0.701
2019-02-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12092499999996,-0.789
2019-02-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12092499999996,-0.652
2019-02-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12092499999996,-1.227
2019-02-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12092499999996,-0.813
2019-02-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12092499999996,-2.303
2019-02-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12092499999996,-1.0
2019-02-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12092499999996,-0.9890000000000001
2019-02-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12072499999996,-0.299
2019-02-20 06:00:00,6.5965,2.0858,0.5538,0.6689,0.6381,4.5415,1.9586,17.0433,28.755154166666628,0.904
2019-02-20 07:00:00,26.3861,14.2339,2.0936,2.8866,6.5263,10.6205,11.0008,73.7477,29.115283333333295,31.28
2019-02-20 08:00:00,68.7969,28.013,5.4447,4.6359,10.8188,14.7648,15.7877,148.2617,30.981983333333293,142.36
2019-02-20 09:00:00,115.7802,32.4234,7.4659,9.407,14.935,16.5565,17.5912,214.1592,33.79161666666663,273.916
2019-02-20 10:00:00,118.5624,37.1563,11.9189,13.3175,14.6698,16.5863,17.9184,230.1294,34.909112499999964,856.05
2019-02-20 11:00:00,119.0945,38.1197,15.2144,14.6238,14.8835,16.9038,17.8251,236.6648,35.596970833333295,913.253
2019-02-20 12:00:00,108.6823,38.2602,16.8057,14.5611,14.7671,16.6975,17.6688,227.4427,35.9770208333333,1126.274
2019-02-20 13:00:00,98.0885,34.2669,17.8881,15.2486,14.5413,16.6093,17.6446,214.2873,37.821837499999965,1139.01
2019-02-20 14:00:00,93.2503,34.2439,15.619,10.3836,14.2511,16.232,17.8096,201.7896,38.64525416666663,736.7180000000001
2019-02-20 15:00:00,44.8105,32.3072,12.5971,13.0748,10.1383,7.98,14.2023,135.1102,36.17996666666664,400.62800000000004
2019-02-20 16:00:00,9.9768,7.796,5.9977,4.8846,9.7102,6.5538,14.1059,59.025,34.39759999999997,96.211
2019-02-20 17:00:00,3.8565,1.7678,2.1097,1.4941,6.2825,1.8833,6.4644,23.8583,34.01529999999997,120.85600000000001
2019-02-20 18:00:00,0.7086,0.0281,0.0761,0.0909,0.9241,0.0315,0.5553,2.4146,33.94125416666664,13.152999999999999
2019-02-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.94125416666664,-2.95
2019-02-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.94125416666664,-2.823
2019-02-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.94125416666664,-2.4290000000000003
2019-02-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.94125416666664,-1.8880000000000001
2019-02-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.94125416666664,-1.107
2019-02-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.94125416666664,-1.0
2019-02-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.94125416666664,-1.453
2019-02-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.94125416666664,-1.4380000000000002
2019-02-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.94125416666664,-2.4219999999999997
2019-02-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.94125416666664,-4.516
2019-02-21 05:00:00,0.0204,0.0,0.0,0.0,0.0,0.0003,0.0,0.0206,33.94210416666664,-4.883
2019-02-21 06:00:00,17.2526,4.564,0.8094,0.7387,1.3207,6.2295,2.4015,33.3164,34.386108333333304,-0.265
2019-02-21 07:00:00,90.7424,21.8067,4.5574,4.2248,10.9721,14.75,12.9635,160.0167,37.06762083333331,95.671
2019-02-21 08:00:00,116.8115,34.6472,9.5197,9.15,14.4577,16.3298,15.1388,216.0546,39.06822916666664,380.73699999999997
2019-02-21 09:00:00,119.7841,36.5796,13.838,13.6882,15.1366,16.7513,17.4901,233.2678,39.235058333333306,636.212
2019-02-21 10:00:00,120.621,37.6627,16.8372,16.9285,15.5826,17.061,17.9751,242.6681,39.320833333333304,855.423
2019-02-21 11:00:00,120.0728,38.1136,18.4262,15.7232,15.9972,17.2008,18.0835,243.6173,39.361595833333304,999.438
2019-02-21 12:00:00,120.1113,38.2372,18.6397,15.2964,15.9425,17.207,18.1552,243.5893,39.837804166666636,911.2560000000001
2019-02-21 13:00:00,121.1052,38.3768,18.2138,16.8025,15.926,16.5888,18.2953,245.3084,40.7968333333333,544.36
2019-02-21 14:00:00,121.4579,38.2166,16.1721,14.7494,15.7046,16.026,18.2358,240.5624,41.972149999999964,341.92199999999997
2019-02-21 15:00:00,118.1631,20.2101,13.0244,12.4142,14.2773,14.381,17.6554,210.1255,45.0285083333333,167.317
2019-02-21 16:00:00,95.9281,8.7249,6.8063,4.8412,13.6683,13.552,15.5174,159.0383,48.609812499999975,57.989
2019-02-21 17:00:00,51.4893,3.2584,1.9119,2.1781,10.4964,5.9675,10.3768,85.6784,50.59451249999997,5.572
2019-02-21 18:00:00,3.5886,0.7962,0.2302,0.0559,1.5585,0.0228,1.0469,7.299,50.71451249999998,-0.608
2019-02-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.71451249999998,-5.51
2019-02-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.71451249999998,-3.175
2019-02-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.71451249999998,-3.6489999999999996
